Trainning ...
Done traning
error = 2.1668918607765396E-5
error = 2.1633497388167E-5
error = 2.1598189124466422E-5
error = 2.156299327801789E-5
error = 2.15279093136087E-5
error = 2.1492936699424135E-5
error = 2.1458074907028785E-5
error = 2.1423323411335806E-5
error = 2.1388681690579045E-5
error = 2.1354149226287932E-5
error = 2.1319725503262566E-5
error = 2.128541000954941E-5
error = 2.1251202236406895E-5
error = 2.1217101678293203E-5
error = 2.1183107832829458E-5
error = 2.1149220200782406E-5
error = 2.1115438286035588E-5
error = 2.1081761595569694E-5
error = 2.1048189639431995E-5
error = 2.101472193071479E-5
error = 2.098135798553545E-5
error = 2.0948097323009416E-5
error = 2.091493946522515E-5
error = 2.0881883937226077E-5
error = 2.084893026698525E-5
error = 2.0816077985377855E-5
error = 2.0783326626169915E-5
error = 2.0750675725985003E-5
error = 2.0718124824288835E-5
error = 2.068567346336387E-5
error = 2.0653321188293447E-5
error = 2.0621067546929633E-5
error = 2.0588912089884563E-5
error = 2.055685437049945E-5
error = 2.0524893944830546E-5
error = 2.0493030371624874E-5
error = 2.0461263212299073E-5
error = 2.0429592030923438E-5
error = 2.0398016394196087E-5
error = 2.0366535871430032E-5
error = 2.0335150034526155E-5
error = 2.0303858457957185E-5
error = 2.027266071875013E-5
error = 2.0241556396465408E-5
error = 2.0210545073175768E-5
error = 2.0179626333450512E-5
error = 2.014879976433521E-5
error = 2.0118064955334273E-5
error = 2.0087421498390067E-5
error = 2.0056868987870857E-5
error = 2.00264070205435E-5
error = 1.9996035195565087E-5
error = 1.996575311445777E-5
error = 1.9935560381095983E-5
error = 1.990545660168821E-5
error = 1.987544138475651E-5
error = 1.9845514341124173E-5
error = 1.9815675083896027E-5
error = 1.978592322844127E-5
error = 1.975625839238043E-5
error = 1.9726680195563994E-5
error = 1.9697188260057674E-5
error = 1.9667782210130543E-5
error = 1.963846167223218E-5
error = 1.960922627498273E-5
error = 1.9580075649149473E-5
error = 1.955100942764206E-5
error = 1.952202724548753E-5
error = 1.9493128739821187E-5
error = 1.9464313549865805E-5
error = 1.9435581316920917E-5
error = 1.9406931684349126E-5
error = 1.937836429755173E-5
error = 1.9349878803969144E-5
error = 1.932147485305196E-5
error = 1.9293152096255586E-5
error = 1.926491018702237E-5
error = 1.9236748780768614E-5
error = 1.920866753486773E-5
error = 1.9180666108641677E-5
error = 1.915274416334121E-5
error = 1.9124901362135824E-5
error = 1.9097137370100626E-5
error = 1.9069451854198606E-5
error = 1.9041844483273318E-5
error = 1.9014314928031462E-5
error = 1.8986862861028522E-5
error = 1.895948795665895E-5
error = 1.8932189891145977E-5
error = 1.8904968342518628E-5
error = 1.887782299061108E-5
error = 1.8850753517039567E-5
error = 1.882375960519888E-5
error = 1.8796840940245212E-5
error = 1.8769997209081907E-5
error = 1.874322810035339E-5
error = 1.871653330442645E-5
error = 1.8689912513382724E-5
error = 1.8663365421005684E-5
error = 1.863689172276978E-5
error = 1.8610491115825856E-5
error = 1.8584163298991493E-5
error = 1.8557907972741456E-5
error = 1.8531724839191645E-5
error = 1.8505613602092195E-5
error = 1.8479573966814375E-5
error = 1.8453605640337365E-5
error = 1.8427708331244335E-5
error = 1.8401881749702413E-5
error = 1.8376125607456844E-5
error = 1.83504396178218E-5
error = 1.832482349566499E-5
error = 1.8299276957399044E-5
error = 1.827379972097418E-5
error = 1.8248391505863914E-5
error = 1.8223052033055397E-5
error = 1.819778102503989E-5
error = 1.8172578205803517E-5
error = 1.8147443300814853E-5
error = 1.8122376037017907E-5
error = 1.8097376142817454E-5
error = 1.8072443348075858E-5
error = 1.804757738409854E-5
error = 1.8022777983623204E-5
error = 1.7998044880817513E-5
error = 1.797337781126023E-5
error = 1.7948776511938048E-5
error = 1.7924240721234304E-5
error = 1.7899770178919514E-5
error = 1.7875364626142547E-5
error = 1.7851023805421463E-5
error = 1.7826747460634218E-5
error = 1.780253533701071E-5
error = 1.77783871811207E-5
error = 1.775430274087065E-5
error = 1.7730281765487754E-5
error = 1.770632400551735E-5
error = 1.7682429212811307E-5
error = 1.7658597140521217E-5
error = 1.763482754308607E-5
error = 1.7611120176229077E-5
error = 1.7587474796945026E-5
error = 1.756389116349485E-5
error = 1.754036903539575E-5
error = 1.751690817341221E-5
error = 1.7493508339552286E-5
error = 1.7470169297052672E-5
error = 1.744689081037761E-5
error = 1.7423672645204773E-5
error = 1.7400514568422193E-5
error = 1.7377416348119494E-5
error = 1.735437775357798E-5
error = 1.7331398555264652E-5
error = 1.7308478524823046E-5
error = 1.728561743507021E-5
error = 1.726281505998205E-5
error = 1.7240071174693032E-5
error = 1.7217385555481616E-5
error = 1.7194757979771E-5
error = 1.717218822611448E-5
error = 1.7149676074193686E-5
error = 1.7127221304805983E-5
error = 1.7104823699864275E-5
error = 1.708248304238326E-5
error = 1.706019911647597E-5
error = 1.7037971707347642E-5
error = 1.7015800601285332E-5
error = 1.6993685585653452E-5
error = 1.6971626448888278E-5
error = 1.6949622980487513E-5
error = 1.692767497100696E-5
error = 1.690578221205117E-5
error = 1.6883944496268967E-5
error = 1.686216161734782E-5
error = 1.684043337000303E-5
error = 1.681875954997487E-5
error = 1.6797139954022755E-5
error = 1.6775574379914333E-5
error = 1.675406262642511E-5
error = 1.6732604493327558E-5
error = 1.6711199781389162E-5
error = 1.668984829236133E-5
error = 1.666854982897625E-5
error = 1.6647304194941255E-5
error = 1.6626111194931507E-5
error = 1.6604970634583117E-5
error = 1.658388232049106E-5
error = 1.656284606019838E-5
error = 1.65418616621947E-5
error = 1.6520928935906856E-5
error = 1.650004769169502E-5
error = 1.647921774084684E-5
error = 1.645843889557138E-5
error = 1.6437710968994732E-5
error = 1.6417033775153798E-5
error = 1.6396407128985873E-5
error = 1.6375830846333307E-5
error = 1.635530474392917E-5
error = 1.6334828639396445E-5
error = 1.6314402351239924E-5
error = 1.6294025698843556E-5
error = 1.6273698502460125E-5
error = 1.6253420583215693E-5
error = 1.6233191763093105E-5
error = 1.6213011864933324E-5
error = 1.61928807124297E-5
error = 1.617279813012124E-5
error = 1.6152763943388028E-5
error = 1.6132777978447642E-5
error = 1.6112840062347024E-5
error = 1.609295002296134E-5
error = 1.6073107688986804E-5
error = 1.605331288993505E-5
error = 1.603356545612973E-5
error = 1.6013865218702318E-5
error = 1.5994212009584177E-5
error = 1.597460566150587E-5
error = 1.5955046007989518E-5
error = 1.5935532883344736E-5
error = 1.591606612266445E-5
error = 1.5896645561821256E-5
error = 1.587727103745959E-5
error = 1.585794238699497E-5
error = 1.5838659448606263E-5
error = 1.581942206123372E-5
error = 1.5800230064573645E-5
error = 1.5781083299071952E-5
error = 1.5761981605923627E-5
error = 1.5742924827064075E-5
error = 1.5723912805168794E-5
error = 1.5704945383646815E-5
error = 1.5686022406636397E-5
error = 1.566714371900111E-5
error = 1.5648309166326614E-5
error = 1.5629518594913857E-5
error = 1.5610771851779754E-5
error = 1.559206878464629E-5
error = 1.557340924194162E-5
error = 1.5554793072794245E-5
error = 1.553622012702909E-5
error = 1.551769025516548E-5
error = 1.5499203308407268E-5
error = 1.5480759138644755E-5
error = 1.546235759845189E-5
error = 1.544399854107242E-5
error = 1.542568182042924E-5
error = 1.5407407291110462E-5
error = 1.538917480837079E-5
error = 1.5370984228125338E-5
error = 1.535283540694796E-5
error = 1.5334728202064105E-5
error = 1.531666247135107E-5
error = 1.5298638073331657E-5
error = 1.5280654867171903E-5
error = 1.526271271267523E-5
error = 1.524481147028301E-5
error = 1.5226951001066636E-5
error = 1.5209131166725162E-5
error = 1.5191351829582538E-5
error = 1.5173612852585939E-5
error = 1.5155914099296924E-5
error = 1.5138255433893705E-5
error = 1.5120636721162414E-5
error = 1.5103057826500078E-5
error = 1.5085518615904003E-5
error = 1.5068018955974411E-5
error = 1.5050558713906673E-5
error = 1.5033137757490843E-5
error = 1.501575595510708E-5
error = 1.4998413175723486E-5
error = 1.4981109288891384E-5
error = 1.4963844164740835E-5
error = 1.4946617673982717E-5
error = 1.4929429687899748E-5
error = 1.491228007834465E-5
error = 1.4895168717741806E-5
error = 1.487809547907577E-5
error = 1.4861060235895857E-5
error = 1.4844062862307145E-5
error = 1.4827103232972245E-5
error = 1.4810181223104655E-5
error = 1.4793296708468686E-5
error = 1.4776449565371193E-5
error = 1.4759639670666624E-5
error = 1.474286690174697E-5
error = 1.4726131136542546E-5
error = 1.4709432253516598E-5
error = 1.4692770131665372E-5
error = 1.4676144650512229E-5
error = 1.4659555690107606E-5
error = 1.4643003131023344E-5
error = 1.4626486854351752E-5
error = 1.4610006741700523E-5
error = 1.4593562675195256E-5
error = 1.4577154537470068E-5
error = 1.4560782211666781E-5
error = 1.4544445581435652E-5
error = 1.4528144530929636E-5
error = 1.4511878944801734E-5
error = 1.4495648708201715E-5
error = 1.4479453706776135E-5
error = 1.446329382666106E-5
error = 1.4447168954485477E-5
error = 1.4431078977366144E-5
error = 1.4415023782898851E-5
error = 1.4399003259166927E-5
error = 1.4383017294730854E-5
error = 1.4367065778626139E-5
error = 1.4351148600365391E-5
error = 1.4335265649931822E-5
error = 1.4319416817777223E-5
error = 1.4303601994820499E-5
error = 1.4287821072444051E-5
error = 1.4272073942492457E-5
error = 1.4256360497269877E-5
error = 1.4240680629537183E-5
error = 1.422503423250772E-5
error = 1.4209421199850367E-5
error = 1.4193841425680953E-5
error = 1.4178294804561492E-5
error = 1.4162781231502213E-5
error = 1.4147300601953572E-5
error = 1.4131852811805875E-5
error = 1.4116437757388564E-5
error = 1.4101055335466131E-5
error = 1.4085705443235468E-5
error = 1.4070387978325024E-5
error = 1.4055102838793191E-5
error = 1.4039849923124065E-5
error = 1.4024629130223239E-5
error = 1.4009440359422859E-5
error = 1.3994283510472543E-5
error = 1.3979158483538545E-5
error = 1.3964065179204433E-5
error = 1.3949003498465977E-5
error = 1.3933973342730324E-5
error = 1.3918974613814992E-5
error = 1.3904007213942227E-5
error = 1.3889071045739906E-5
error = 1.3874166012238884E-5
error = 1.385929201686994E-5
error = 1.3844448963463681E-5
error = 1.3829636756245372E-5
error = 1.3814855299837558E-5
error = 1.3800104499250036E-5
error = 1.3785384259888685E-5
error = 1.3770694487544723E-5
error = 1.3756035088397186E-5
error = 1.3741405969008074E-5
error = 1.3726807036321353E-5
error = 1.3712238197664857E-5
error = 1.3697699360740082E-5
error = 1.3683190433629238E-5
error = 1.3668711324787897E-5
error = 1.3654261943043077E-5
error = 1.3639842197594419E-5
error = 1.3625451998009673E-5
error = 1.3611091254224475E-5
error = 1.3596759876538533E-5
error = 1.358245777561559E-5
error = 1.3568184862481054E-5
error = 1.3553941048520488E-5
error = 1.3539726245476257E-5
error = 1.352554036544742E-5
error = 1.3511383320887515E-5
error = 1.3497255024602562E-5
error = 1.3483155389749199E-5
error = 1.3469084329832249E-5
error = 1.3455041758706045E-5
error = 1.3441027590567908E-5
error = 1.3427041739959615E-5
error = 1.3413084121766116E-5
error = 1.3399154651211936E-5
error = 1.3385253243859337E-5
error = 1.3371379815608812E-5
error = 1.3357534282696455E-5
error = 1.3343716561690007E-5
error = 1.3329926569490244E-5
error = 1.3316164223328635E-5
error = 1.3302429440765474E-5
error = 1.3288722139687158E-5
error = 1.327504223830546E-5
error = 1.326138965515604E-5
error = 1.3247764309096751E-5
error = 1.3234166119307526E-5
error = 1.3220595005285062E-5
error = 1.3207050886845597E-5
error = 1.3193533684118127E-5
error = 1.3180043317548984E-5
error = 1.3166579707896022E-5
error = 1.3153142776227382E-5
error = 1.3139732443923613E-5
error = 1.312634863267136E-5
error = 1.3112991264463151E-5
error = 1.3099660261598758E-5
error = 1.3086355546681087E-5
error = 1.3073077042614105E-5
error = 1.3059824672603368E-5
error = 1.3046598360154089E-5
error = 1.3033398029067629E-5
error = 1.3020223603445266E-5
error = 1.3007075007677616E-5
error = 1.2993952166454027E-5
error = 1.2980855004752299E-5
error = 1.2967783447843736E-5
error = 1.2954737421286393E-5
error = 1.2941716850928161E-5
error = 1.2928721662901279E-5
error = 1.2915751783624964E-5
error = 1.290280713980065E-5
error = 1.2889887658413366E-5
error = 1.2876993266728447E-5
error = 1.2864123892290521E-5
error = 1.2851279462922824E-5
error = 1.2838459906726153E-5
error = 1.2825665152075351E-5
error = 1.2812895127620774E-5
error = 1.2800149762285207E-5
error = 1.2787428985263815E-5
error = 1.2774732726021018E-5
error = 1.2762060914291739E-5
error = 1.2749413480077037E-5
error = 1.2736790353645277E-5
error = 1.272419146553118E-5
error = 1.2711616746530656E-5
error = 1.269906612770559E-5
error = 1.2686539540376884E-5
error = 1.2674036916126605E-5
error = 1.2661558186796224E-5
error = 1.2649103284484335E-5
error = 1.2636672141546526E-5
error = 1.2624264690594388E-5
error = 1.2611880864491324E-5
error = 1.25995205963564E-5
error = 1.2587183819558965E-5
error = 1.2574870467718581E-5
error = 1.2562580474706486E-5
error = 1.2550313774639382E-5
error = 1.2538070301882431E-5
error = 1.2525849991047671E-5
error = 1.2513652776988834E-5
error = 1.250147859480618E-5
error = 1.2489327379841434E-5
error = 1.2477199067677614E-5
error = 1.2465093594138665E-5
error = 1.2453010895286103E-5
error = 1.2440950907420596E-5
error = 1.24289135670789E-5
error = 1.2416898811035613E-5
error = 1.2404906576296637E-5
error = 1.2392936800105241E-5
error = 1.2380989419933869E-5
error = 1.2369064373487424E-5
error = 1.2357161598703359E-5
error = 1.234528103374556E-5
error = 1.2333422617006856E-5
error = 1.2321586287108722E-5
error = 1.2309771982897789E-5
error = 1.2297979643444278E-5
error = 1.2286209208045975E-5
error = 1.2274460616219998E-5
error = 1.2262733807707626E-5
error = 1.2251028722471238E-5
error = 1.2239345300692327E-5
error = 1.2227683482771194E-5
error = 1.2216043209327022E-5
error = 1.2204424421196091E-5
error = 1.2192827059428994E-5
error = 1.2181251065293685E-5
error = 1.2169696380270168E-5
error = 1.2158162946052689E-5
error = 1.2146650704547125E-5
error = 1.2135159597870088E-5
error = 1.2123689568349613E-5
error = 1.2112240558521542E-5
error = 1.2100812511131189E-5
error = 1.2089405369129024E-5
error = 1.2078019075674727E-5
error = 1.2066653574132329E-5
error = 1.2055308808069482E-5
error = 1.204398472125842E-5
error = 1.2032681257673581E-5
error = 1.2021398361492338E-5
error = 1.2010135977090634E-5
error = 1.1998894049046189E-5
error = 1.1987672522135983E-5
error = 1.19764713413332E-5
error = 1.1965290451810413E-5
error = 1.1954129798935442E-5
error = 1.1942989328272197E-5
error = 1.1931868985578629E-5
error = 1.1920768716806828E-5
error = 1.1909688468102854E-5
error = 1.1898628185802264E-5
error = 1.1887587816433732E-5
error = 1.187656730671607E-5
error = 1.1865566603556953E-5
error = 1.1854585654053403E-5
error = 1.1843624405490557E-5
error = 1.1832682805338779E-5
error = 1.1821760801256637E-5
error = 1.1810858341085352E-5
error = 1.1799975372854715E-5
error = 1.1789111844775064E-5
error = 1.1778267705239913E-5
error = 1.1767442902826303E-5
error = 1.1756637386291124E-5
error = 1.1745851104572517E-5
error = 1.17350840067889E-5
error = 1.1724336042235796E-5
error = 1.171360716038751E-5
error = 1.1702897310897243E-5
error = 1.1692206443592223E-5
error = 1.1681534508477852E-5
error = 1.1670881455732017E-5
error = 1.1660247235709483E-5
error = 1.1649631798936767E-5
error = 1.1639035096114198E-5
error = 1.1628457078112688E-5
error = 1.1617897695976301E-5
error = 1.1607356900916772E-5
error = 1.1596834644318158E-5
error = 1.1586330877733087E-5
error = 1.1575845552880605E-5
error = 1.156537862164988E-5
error = 1.155493003609552E-5
error = 1.1544499748438781E-5
error = 1.1534087711064204E-5
error = 1.152369387652418E-5
error = 1.1513318197533106E-5
error = 1.1502960626969243E-5
error = 1.1492621117872696E-5
error = 1.1482299623446562E-5
error = 1.1471996097053301E-5
error = 1.1461710492218042E-5
error = 1.1451442762623939E-5
error = 1.1441192862113142E-5
error = 1.143096074468809E-5
error = 1.1420746364507066E-5
error = 1.1410549675886311E-5
error = 1.1400370633298127E-5
error = 1.1390209191369708E-5
error = 1.1380065304885034E-5
error = 1.1369938928781152E-5
error = 1.1359830018148741E-5
error = 1.134973852823232E-5
error = 1.1339664414428512E-5
error = 1.132960763228566E-5
error = 1.131956813750288E-5
error = 1.1309545885929781E-5
error = 1.1299540833566928E-5
error = 1.1289552936562315E-5
error = 1.1279582151213545E-5
error = 1.1269628433966137E-5
error = 1.1259691741412696E-5
error = 1.1249772030293144E-5
error = 1.1239869257491376E-5
error = 1.122998338004071E-5
error = 1.1220114355114344E-5
error = 1.1210262140033912E-5
error = 1.1200426692262069E-5
error = 1.1190607969405749E-5
error = 1.1180805929213702E-5
error = 1.117102052957732E-5
error = 1.1161251728528512E-5
error = 1.1151499484239948E-5
error = 1.1141763755024035E-5
error = 1.1132044499332919E-5
error = 1.1122341675758168E-5
error = 1.111265524302858E-5
error = 1.1102985160011912E-5
error = 1.1093331385711495E-5
error = 1.1083693879269057E-5
error = 1.1074072599961012E-5
error = 1.1064467507199678E-5
error = 1.1054878560533053E-5
error = 1.1045305719640013E-5
error = 1.1035748944338398E-5
error = 1.1026208194575984E-5
error = 1.1016683430433324E-5
error = 1.1007174612123918E-5
error = 1.0997681699992508E-5
error = 1.0988204654515386E-5
error = 1.0978743436297924E-5
error = 1.0969298006076756E-5
error = 1.0959868324718402E-5
error = 1.0950454353215882E-5
error = 1.0941056052693666E-5
error = 1.093167338439999E-5
error = 1.0922306309715241E-5
error = 1.0912954790143116E-5
error = 1.0903618787314491E-5
error = 1.0894298262986342E-5
error = 1.0884993179041429E-5
error = 1.0875703497484445E-5
error = 1.0866429180447771E-5
error = 1.0857170190184912E-5
error = 1.0847926489074799E-5
error = 1.083869803961692E-5
error = 1.082948480443482E-5
error = 1.0820286746271362E-5
error = 1.0811103827993399E-5
error = 1.0801936012585757E-5
error = 1.0792783263156987E-5
error = 1.0783645542930963E-5
error = 1.0774522815254507E-5
error = 1.0765415043590824E-5
error = 1.0756322191522433E-5
error = 1.0747244222749433E-5
error = 1.0738181101090212E-5
error = 1.0729132790478605E-5
error = 1.072009925496509E-5
error = 1.0711080458716856E-5
error = 1.0702076366015603E-5
error = 1.0693086941258164E-5
error = 1.068411214895702E-5
error = 1.0675151953737501E-5
error = 1.0666206320338378E-5
error = 1.0657275213612841E-5
error = 1.064835859852491E-5
error = 1.0639456440153093E-5
error = 1.0630568703685618E-5
error = 1.0621695354422919E-5
error = 1.0612836357777269E-5
error = 1.0603991679269648E-5
error = 1.0595161284532444E-5
error = 1.0586345139306112E-5
error = 1.0577543209442878E-5
error = 1.0568755460900566E-5
error = 1.0559981859747176E-5
error = 1.0551222372158205E-5
error = 1.0542476964416054E-5
error = 1.0533745602911352E-5
error = 1.0525028254139847E-5
error = 1.0516324884703925E-5
error = 1.0507635461312446E-5
error = 1.0498959950778522E-5
error = 1.049029832002054E-5
error = 1.048165053606161E-5
error = 1.0473016566028922E-5
error = 1.0464396377153578E-5
error = 1.04557899367671E-5
error = 1.0447197212309104E-5
error = 1.0438618171317541E-5
error = 1.0430052781433827E-5
error = 1.0421501010400432E-5
error = 1.041296282606216E-5
error = 1.0404438196362727E-5
error = 1.0395927089349296E-5
error = 1.0387429473165868E-5
error = 1.0378945316057898E-5
error = 1.0370474586370349E-5
error = 1.036201725254565E-5
error = 1.0353573283125897E-5
error = 1.0345142646751861E-5
error = 1.0336725312159534E-5
error = 1.032832124818483E-5
error = 1.0319930423759365E-5
error = 1.0311552807912288E-5
error = 1.030318836976793E-5
error = 1.0294837078546676E-5
error = 1.0286498903565295E-5
error = 1.0278173814234467E-5
error = 1.0269861780060884E-5
error = 1.0261562770643628E-5
error = 1.025327675567855E-5
error = 1.0245003704952265E-5
error = 1.0236743588346511E-5
error = 1.0228496375836318E-5
error = 1.0220262037487793E-5
error = 1.0212040543459377E-5
error = 1.0203831864002583E-5
error = 1.0195635969459817E-5
error = 1.0187452830264477E-5
error = 1.0179282416940726E-5
error = 1.0171124700103975E-5
error = 1.0162979650458267E-5
error = 1.0154847238799122E-5
error = 1.0146727436010194E-5
error = 1.0138620213064195E-5
error = 1.013052554102357E-5
error = 1.0122443391038546E-5
error = 1.0114373734347996E-5
error = 1.010631654227651E-5
error = 1.0098271786239221E-5
error = 1.0090239437736536E-5
error = 1.0082219468354532E-5
error = 1.0074211849767706E-5
error = 1.0066216553735904E-5
error = 1.0058233552104476E-5
error = 1.0050262816804527E-5
error = 1.004230431985198E-5
error = 1.0034358033346877E-5
error = 1.0026423929476181E-5
error = 1.0018501980508193E-5
error = 1.0010592158796098E-5
error = 1.0002694436777385E-5
error = 9.994808786971064E-6
error = 9.986935181981261E-6
error = 9.979073594491631E-6
error = 9.971223997270652E-6
error = 9.963386363168248E-6
error = 9.955560665115152E-6
error = 9.947746876124225E-6
error = 9.939944969288804E-6
error = 9.932154917783423E-6
error = 9.924376694862311E-6
error = 9.916610273860763E-6
error = 9.90885562819313E-6
error = 9.901112731353502E-6
error = 9.893381556915764E-6
error = 9.88566207853167E-6
error = 9.87795426993299E-6
error = 9.870258104928242E-6
error = 9.862573557405309E-6
error = 9.85490060132844E-6
error = 9.847239210741673E-6
error = 9.839589359763356E-6
error = 9.831951022590736E-6
error = 9.824324173497683E-6
error = 9.816708786831941E-6
error = 9.809104837021367E-6
error = 9.801512298565943E-6
error = 9.793931146043885E-6
error = 9.786361354105161E-6
error = 9.77880289747933E-6
error = 9.771255750965863E-6
error = 9.76371988944222E-6
error = 9.756195287858236E-6
error = 9.748681921237499E-6
error = 9.741179764677636E-6
error = 9.733688793349758E-6
error = 9.726208982497666E-6
error = 9.718740307438142E-6
error = 9.71128274356006E-6
error = 9.703836266324428E-6
error = 9.69640085126491E-6
error = 9.68897647398613E-6
error = 9.681563110165352E-6
error = 9.674160735548722E-6
error = 9.666769325955661E-6
error = 9.659388857275215E-6
error = 9.652019305466219E-6
error = 9.644660646558968E-6
error = 9.637312856652617E-6
error = 9.629975911916238E-6
error = 9.622649788588718E-6
error = 9.615334462977407E-6
error = 9.60802991145882E-6
error = 9.60073611047794E-6
error = 9.593453036548454E-6
error = 9.586180666251835E-6
error = 9.578918976237766E-6
error = 9.571667943223159E-6
error = 9.564427543992324E-6
error = 9.557197755396995E-6
error = 9.549978554355966E-6
error = 9.542769917854263E-6
error = 9.535571822943144E-6
error = 9.528384246740902E-6
error = 9.521207166431764E-6
error = 9.514040559264058E-6
error = 9.506884402553201E-6
error = 9.499738673679429E-6
error = 9.492603350088163E-6
error = 9.48547840928833E-6
error = 9.47836382885524E-6
error = 9.471259586427367E-6
error = 9.46416565970715E-6
error = 9.457082026462536E-6
error = 9.45000866452213E-6
error = 9.442945551780366E-6
error = 9.435892666194344E-6
error = 9.428849985783589E-6
error = 9.421817488630642E-6
error = 9.414795152880761E-6
error = 9.40778295673975E-6
error = 9.400780878478636E-6
error = 9.393788896428075E-6
error = 9.386806988980129E-6
error = 9.379835134589995E-6
error = 9.372873311771809E-6
error = 9.36592149910269E-6
error = 9.35897967521837E-6
error = 9.35204781881829E-6
error = 9.345125908658455E-6
error = 9.338213923558276E-6
error = 9.331311842394024E-6
error = 9.324419644104038E-6
error = 9.317537307685424E-6
error = 9.310664812193395E-6
error = 9.303802136744341E-6
error = 9.296949260511357E-6
error = 9.290106162727397E-6
error = 9.283272822684177E-6
error = 9.276449219730325E-6
error = 9.269635333272939E-6
error = 9.262831142778113E-6
error = 9.256036627768353E-6
error = 9.249251767823282E-6
error = 9.242476542580466E-6
error = 9.235710931734652E-6
error = 9.228954915036791E-6
error = 9.222208472295061E-6
error = 9.215471583372395E-6
error = 9.208744228190906E-6
error = 9.202026386725928E-6
error = 9.195318039010017E-6
error = 9.188619165130919E-6
error = 9.181929745232247E-6
error = 9.175249759513128E-6
error = 9.168579188226025E-6
error = 9.161918011680068E-6
error = 9.155266210238464E-6
error = 9.148623764318349E-6
error = 9.141990654392086E-6
error = 9.135366860986171E-6
error = 9.128752364679754E-6
error = 9.122147146106408E-6
error = 9.115551185954925E-6
error = 9.10896446496397E-6
error = 9.102386963928196E-6
error = 9.095818663694627E-6
error = 9.089259545162596E-6
error = 9.082709589284054E-6
error = 9.076168777063776E-6
error = 9.069637089559477E-6
error = 9.063114507879337E-6
error = 9.05660101318446E-6
error = 9.050096586686955E-6
error = 9.043601209652922E-6
error = 9.037114863396318E-6
error = 9.030637529284266E-6
error = 9.024169188734988E-6
error = 9.01770982321676E-6
error = 9.011259414249707E-6
error = 9.004817943402405E-6
error = 8.998385392296324E-6
error = 8.991961742601267E-6
error = 8.985546976037827E-6
error = 8.97914107437598E-6
error = 8.972744019435832E-6
error = 8.966355793086628E-6
error = 8.959976377246777E-6
error = 8.953605753884948E-6
error = 8.947243905017473E-6
error = 8.940890812709102E-6
error = 8.934546459075435E-6
error = 8.928210826278424E-6
error = 8.921883896529667E-6
error = 8.915565652088346E-6
error = 8.909256075261E-6
error = 8.902955148403494E-6
error = 8.896662853918356E-6
error = 8.890379174255975E-6
error = 8.884104091913513E-6
error = 8.877837589436224E-6
error = 8.871579649415701E-6
error = 8.865330254490465E-6
error = 8.859089387346503E-6
error = 8.8528570307158E-6
error = 8.846633167375956E-6
error = 8.84041778015287E-6
error = 8.834210851916314E-6
error = 8.828012365583656E-6
error = 8.821822304116828E-6
error = 8.815640650523955E-6
error = 8.809467387859287E-6
error = 8.803302499220844E-6
error = 8.79714596775407E-6
error = 8.79099777664684E-6
error = 8.784857909134022E-6
error = 8.778726348493943E-6
error = 8.772603078049845E-6
error = 8.766488081169045E-6
error = 8.760381341265193E-6
error = 8.754282841793008E-6
error = 8.74819256625308E-6
error = 8.742110498190234E-6
error = 8.736036621191076E-6
error = 8.72997091888702E-6
error = 8.723913374953605E-6
error = 8.71786397310762E-6
error = 8.711822697111242E-6
error = 8.705789530768003E-6
error = 8.699764457925042E-6
error = 8.693747462471327E-6
error = 8.687738528339785E-6
error = 8.681737639504876E-6
error = 8.675744779983023E-6
error = 8.66975993383325E-6
error = 8.663783085157286E-6
error = 8.657814218097408E-6
error = 8.651853316838036E-6
error = 8.645900365605666E-6
error = 8.639955348668387E-6
error = 8.634018250333823E-6
error = 8.628089054953181E-6
error = 8.622167746917539E-6
error = 8.616254310658678E-6
error = 8.61034873064932E-6
error = 8.60445099140374E-6
error = 8.598561077474962E-6
error = 8.592678973457664E-6
error = 8.586804663986994E-6
error = 8.580938133737227E-6
error = 8.575079367423273E-6
error = 8.569228349799568E-6
error = 8.563385065660538E-6
error = 8.557549499839563E-6
error = 8.55172163721134E-6
error = 8.54590146268765E-6
error = 8.5400889612204E-6
error = 8.534284117800968E-6
error = 8.528486917459158E-6
error = 8.522697345263496E-6
error = 8.516915386321784E-6
error = 8.511141025780584E-6
error = 8.505374248823611E-6
error = 8.499615040673924E-6
error = 8.493863386593298E-6
error = 8.488119271880623E-6
error = 8.482382681872418E-6
error = 8.476653601944138E-6
error = 8.470932017508969E-6
error = 8.465217914016431E-6
error = 8.459511276954718E-6
error = 8.45381209184863E-6
error = 8.44812034426072E-6
error = 8.442436019790978E-6
error = 8.436759104075517E-6
error = 8.431089582787304E-6
error = 8.425427441637596E-6
error = 8.419772666372152E-6
error = 8.414125242774457E-6
error = 8.408485156664214E-6
error = 8.402852393897557E-6
error = 8.397226940366714E-6
error = 8.3916087819999E-6
error = 8.385997904761547E-6
error = 8.380394294651114E-6
error = 8.374797937705246E-6
error = 8.369208819994305E-6
error = 8.363626927625623E-6
error = 8.358052246741534E-6
error = 8.352484763519074E-6
error = 8.346924464171611E-6
error = 8.341371334946489E-6
error = 8.3358253621254E-6
error = 8.33028653202741E-6
error = 8.324754831003646E-6
error = 8.319230245441127E-6
error = 8.313712761761386E-6
error = 8.30820236641928E-6
error = 8.302699045905604E-6
error = 8.297202786744083E-6
error = 8.29171357549314E-6

Layer: 1
Neural: 0	Weight: (0.00797,-18.47453,6.71974)
